Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability,cosine_fitness_score,fitness_score_cosine
1torl6QqGc5UsSH8gxExID,Something About You - Pete Tong Kingstown Radio Edit,We Are Your Friends (Music From The Original Motion Picture/Deluxe),"Hayden James,Pete Tong,Kingstown",2015-08-21,192293,0,,2019-04-18T19:19:29Z,melodic techno,UMGRI Interscope,0.745,0.803,5,-5.03,1,0.0413,0.0315,0.0906,0.0668,0.799,122.996,4,['melodic techno'],"[ 1.09209454  0.34694254  0.45315874  1.81412101  1.0043993   0.56429917
 -0.05062379 -2.52160168  0.55397993 -0.32086748 -0.88452715 -0.67855686
 -1.23411238  0.20582615  0.16277811  0.71862036]",1.09209454,0.34694254,0.45315874,1.81412101,1.0043993,0.56429917,-0.05062379,-2.52160168,0.55397993,-0.32086748,-0.88452715,-0.67855686,-1.23411238,0.20582615,0.16277811,0.71862036,0.74332742,0.7275231,-0.12706969554551495,44.49069575023456
4ASOMWcJUrwEpjJy4GEijz,California Dreamin' (feat. High Jinx),California Dreamin' (feat. High Jinx),"Chris Lorenzo,High Jinx",2021-10-08,196899,66,,2024-12-13T05:00:15Z,"bassline,bass house,house,tech house,g-house",Astralwerks,0.685,0.911,9,-4.977,1,0.144,0.00552,0.0247,0.285,0.351,128.02,4,"['bassline', 'bass house', 'house', 'tech house', 'g-house']","[ 0.51236148  0.25849788  0.23255975  1.89921124  0.96184435  0.10375583
 -0.61771324 -1.81327243 -0.18411716  0.27213171 -1.0069686   0.26356587
 -0.31831968  0.33355029 -0.48657675 -0.18854074]",0.51236148,0.25849788,0.23255975,1.89921124,0.96184435,0.10375583,-0.61771324,-1.81327243,-0.18411716,0.27213171,-1.0069686,0.26356587,-0.31831968,0.33355029,-0.48657675,-0.18854074,0.678495261,0.6868024,-0.1285528810262656,44.40938937727404
62bjfb5YMLvZU44vfjJVxp,BEATS FOR THE UNDERGROUND,BEATS FOR THE UNDERGROUND,Mau P,2024-01-26,214527,59,groovebassment,2024-01-31T15:12:02Z,"tech house,house",Repopulate Mars,0.746,0.978,10,-4.879,0,0.0644,0.0211,0.00939,0.112,0.659,125.99,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.852879433,0.8105438,-0.12865396833280734,44.403847897564376
7zj7FsIhzCcJRAJGvGHS7p,Won’t Change - Rampa Retouch,Won’t Change / Nen Lambo,"MANQO,Rampa",2020-07-24,472000,32,rüfüs,2020-08-21T22:04:25Z,"afro house,melodic house,house,melodic techno",VOD,0.759,0.668,4,-12.939,0,0.0478,0.00072,0.431,0.104,0.529,119.998,4,"['afro house', 'melodic house', 'house', 'melodic techno']","[ 0.04241677  0.83453478  0.20867788  1.75372967  1.05692913 -0.18987982
 -0.56276654 -2.32527202  0.24008396 -0.74576564 -1.09769168  0.61027803
 -0.2353453  -0.30245726 -0.08126994 -0.80997013]",0.04241677,0.83453478,0.20867788,1.75372967,1.05692913,-0.18987982,-0.56276654,-2.32527202,0.24008396,-0.74576564,-1.09769168,0.61027803,-0.2353453,-0.30245726,-0.08126994,-0.80997013,0.565203348,0.6202095,-0.1293377619965653,44.36636318417208
76dLHcE38sY45ERLcaUjr8,The Shake,The Shake,Ellis Moss,2021-01-29,213387,26,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:20:09Z,tech house,Toolroom Trax,0.811,0.975,8,-3.783,1,0.107,0.0177,0.876,0.0498,0.211,124.007,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.718720253,0.72212994,-0.13144874174967613,44.250641914414466
5BTgGmL6XYNFeGNbJjMuDd,Voluntad,Voluntad EP,Shavezz,2022-10-14,380952,1,bfotri6xxqsu065vsarlivepn,2023-11-16T18:00:30Z,"latin house,tech house",Radioactive,0.779,0.873,4,-9.652,0,0.0581,0.00794,0.622,0.021,0.404,125.991,4,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.715737334,0.76453775,-0.13201412685268044,44.21964821022318
7rXPvPC2FOULjowaf1WVJV,Hyper,Hyper,"Nino (BG),Jack Villa",2024-11-08,172857,39,groovebassment,2024-11-08T00:45:26Z,tech house,Groove Bassment,0.705,0.959,7,-5.517,1,0.0933,0.0363,2.59e-05,0.0626,0.599,125.999,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.707303146,0.75440145,-0.13252394706447174,44.19170050387041
2xWC2Gp09mdco5kEzXnm9I,Burning Flame - 2020 Remix,Burning Flame (2020 Remix),"Kenneth Bager,Jez Phunk,Krystal",2020-04-10,547480,0,rüfüs,2020-05-21T19:30:00Z,"electro swing,melodic techno",Music For Clubs,0.779,0.736,4,-4.716,0,0.082,0.0402,0.389,0.0887,0.409,120.017,4,"['electro swing', 'melodic techno']","[ 0.4788881  -0.00969431  0.39142603  1.69961947  1.05632937  0.47356187
  0.08569817 -2.06957889 -0.21897545 -0.23332813 -1.76833388 -0.65077293
 -0.70752189  0.69263255 -0.08067437  0.59332789]",0.4788881,-0.00969431,0.39142603,1.69961947,1.05632937,0.47356187,0.08569817,-2.06957889,-0.21897545,-0.23332813,-1.76833388,-0.65077293,-0.70752189,0.69263255,-0.08067437,0.59332789,0.684923202,0.6637512,-0.13358478738024865,44.13354656460554
0tfjHHPRwTbC8aA0emOWB0,Alcoolic - Matt Sassari Remix - Radio Edit,Alcoolic (Matt Sassari Remix),"Popof,Matt Sassari",2018-06-01,186240,17,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:30:35Z,"minimal techno,techno,acid techno,tech house",Cr2 Records,0.804,0.984,11,-5.78,0,0.0492,0.0047,0.923,0.086,0.876,124.993,3,"['minimal techno', 'techno', 'acid techno', 'tech house']","[ 0.15138805  0.40696479  0.53575195  1.86098731  0.83446038 -0.08650688
 -0.16642398 -2.4744851   0.56990777 -0.78220114 -0.8892272   0.08472861
 -0.98104897 -0.3949801   0.29468921 -0.17176662]",0.15138805,0.40696479,0.53575195,1.86098731,0.83446038,-0.08650688,-0.16642398,-2.4744851,0.56990777,-0.78220114,-0.8892272,0.08472861,-0.98104897,-0.3949801,0.29468921,-0.17176662,0.703918424,0.7458945,-0.13632558642415268,43.9832993890731
1liwCzSX7DqdmqS4nJBl5R,Chunky - Club Mix,Chunky (Remixes),Format:B,2015-11-13,362282,36,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:20:10Z,"tech house,minimal techno",Ministry of Sound Recordings,0.808,0.916,10,-4.54,1,0.0635,0.00431,0.598,0.0445,0.685,121.99,4,"['tech house', 'minimal techno']","[ 0.64552583  0.41563115  0.57476565  2.01730758  0.95398092  0.25939797
 -0.11290643 -2.55388629  0.46515542 -0.21745473 -0.77948225 -0.3359374
 -1.19601786 -0.05843492  0.1489724   0.56288791]",0.64552583,0.41563115,0.57476565,2.01730758,0.95398092,0.25939797,-0.11290643,-2.55388629,0.46515542,-0.21745473,-0.77948225,-0.3359374,-1.19601786,-0.05843492,0.1489724,0.56288791,0.841481305,0.8201246,-0.13741375428107713,43.92364738818245
2xebzvtZikTPat6lXD68Lk,Si Tu Sabe,Pain And Pleasure EP,"Black V Neck,Dipzy",2021-09-03,205440,8,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"tech house,latin house,bass house",Sink or Swim,0.765,0.911,7,-5.896,1,0.0577,0.0034,0.0217,0.0876,0.552,125.029,4,"['tech house', 'latin house', 'bass house']","[ 1.10771137  0.62723344  0.29261019  2.1571933   0.84485324  0.30354191
 -0.80728539 -1.89411894 -0.05640252  0.55467078 -0.87694379 -0.36124646
 -0.63493465  0.26420978 -0.7433062   0.04121536]",1.10771137,0.62723344,0.29261019,2.1571933,0.84485324,0.30354191,-0.80728539,-1.89411894,-0.05640252,0.55467078,-0.87694379,-0.36124646,-0.63493465,0.26420978,-0.7433062,0.04121536,0.803131971,0.81070095,-0.13924646161343265,43.82318066448141
2cl0Q4mEQGQxPa0FZwDOnU,Sensation,révolution,"i_o,Raito",2020-08-07,346466,16,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:30:35Z,"acid techno,techno,hard techno",mau5trap,0.762,0.931,7,-5.662,1,0.0683,0.0128,0.906,0.11,0.277,132.974,4,"['acid techno', 'techno', 'hard techno']","[ 0.08297341  0.3444991   0.45923357  1.84567201  0.71474564 -0.19749458
 -0.09445128 -1.98332798  0.44497174 -0.57060858 -1.02687993  0.20094665
 -0.74830641 -0.32247188  0.36270029 -0.10934752]",0.08297341,0.3444991,0.45923357,1.84567201,0.71474564,-0.19749458,-0.09445128,-1.98332798,0.44497174,-0.57060858,-1.02687993,0.20094665,-0.74830641,-0.32247188,0.36270029,-0.10934752,0.606772111,0.65731335,-0.1392716668091952,43.8217989471751
5FtPW0Kf53KlvFdt1uNzFf,Redemption,Vanita,Mauro Venti,2021-01-15,215000,0,rüfüs,2021-01-31T23:18:01Z,tech house,Realm Records,0.775,0.605,4,-8.441,0,0.0408,0.0652,0.9,0.113,0.103,125.007,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.652336566,0.6951708,-0.1399437516343923,43.78495609766789
6zm3myLdhev6UuL8xOewow,Beat Like This,Beat Like This,"Bleu Clair,OOTORO",2021-02-04,180850,29,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"bass house,tech house,g-house,house",STMPD RCRDS,0.733,0.962,4,-2.669,0,0.151,0.00051,0.42,0.251,0.448,125.008,4,"['bass house', 'tech house', 'g-house', 'house']","[ 0.23030683  0.58834329  0.22959703  1.84253445  1.19983241  0.07057988
 -0.43542978 -2.00256059 -0.16732632 -0.01179153 -1.21969467  0.2867045
 -0.20867235  0.3540949  -0.46908318 -0.18161225]",0.23030683,0.58834329,0.22959703,1.84253445,1.19983241,0.07057988,-0.43542978,-2.00256059,-0.16732632,-0.01179153,-1.21969467,0.2867045,-0.20867235,0.3540949,-0.46908318,-0.18161225,0.762825082,0.79708445,-0.14076293650589622,43.740049407607515
7CRvmrgtGUj438CKzHTI5B,Ven Que Te Necesito,The Silent Hill,"Gianni Ruocco,Le Roi Carmona",2019-11-25,351428,0,bfotri6xxqsu065vsarlivepn,2023-12-16T22:39:50Z,tech house,Conscious,0.803,0.939,9,-8.811,0,0.0514,0.0211,0.824,0.0476,0.462,126.023,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.751763262,0.7746906,-0.14098986101405236,43.72760968989623
12CMNqkO1UPLVo22a720qv,Facas,Facas EP,Trikk,2019-12-06,294214,12,rüfüs,2020-04-24T06:08:03Z,"melodic techno,melodic house",Innervisions,0.78,0.411,2,-6.476,1,0.05,0.00102,0.922,0.109,0.292,120.007,4,"['melodic techno', 'melodic house']","[ 4.85984795e-01  8.42326641e-01  1.83929045e-01  1.71997803e+00
  1.12583762e+00  1.58513218e-01 -4.79482301e-01 -2.30152810e+00
  1.81544550e-01 -4.74393815e-01 -1.08520296e+00  2.50767380e-01
 -3.39198381e-01  7.13206828e-04 -1.40628219e-01 -3.72351736e-01]",0.485984795,0.842326641,0.183929045,1.71997803,1.12583762,0.158513218,-0.479482301,-2.3015281,0.18154455,-0.474393815,-1.08520296,0.25076738,-0.339198381,0.000713207,-0.140628219,-0.372351736,0.655515077,0.617536,-0.14111530801241115,43.72073284234903
2J9jWkE2NUeULlJ7OSIZ3G,Gravity,Gravity,"Joshwa,Lauren Nicole",2025-02-14,195795,57,,2025-03-07T05:00:40Z,"tech house,latin house,house,brazilian bass",Selected.,0.667,0.794,10,-6.972,1,0.0321,0.105,0.091,0.384,0.533,131.955,4,"['tech house', 'latin house', 'house', 'brazilian bass']","[ 0.53105957  0.60016979  0.24260734  1.99389631  0.81696478  0.01329945
 -0.78051394 -1.93994975  0.01578699  0.06094724 -0.90926613  0.18933064
 -0.39962371 -0.0381011  -0.42437718 -0.3946649 ]",0.53105957,0.60016979,0.24260734,1.99389631,0.81696478,0.01329945,-0.78051394,-1.93994975,0.01578699,0.06094724,-0.90926613,0.18933064,-0.39962371,-0.0381011,-0.42437718,-0.3946649,0.683637008,0.65643567,-0.14159024596230937,43.69469733796425
7duRahXCuf2ZXMABe7GIEp,Majaka,Majaka,Martin Waslewski,2018-06-25,407801,3,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:24:19Z,organic house,Exploited Ghetto,0.802,0.655,10,-10.722,0,0.0455,5.84e-05,0.808,0.0511,0.0466,123.008,4,['organic house'],"[ 1.08906794  0.43062913  0.49810615  1.89432693  0.90318006  0.5382303
 -0.16882272 -2.54173231  0.53371519  0.03075408 -0.62989068 -0.63280129
 -1.21139526  0.26904672 -0.0213456   0.85387838]",1.08906794,0.43062913,0.49810615,1.89432693,0.90318006,0.5382303,-0.16882272,-2.54173231,0.53371519,0.03075408,-0.62989068,-0.63280129,-1.21139526,0.26904672,-0.0213456,0.85387838,0.688858206,0.70637685,-0.14233318376250925,43.653970416986745
2DGZwPbTxiiWB8gESqpdpi,Into The Groove,Into The Groove,Tita Lau,2021-09-17,191457,31,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,tech house,Solotoko,0.806,0.919,8,-6.011,1,0.0556,0.0277,0.839,0.0714,0.523,125.994,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.763923312,0.77483815,-0.1455296427089731,43.47874453551261
4B3qtja2MmVHIDUKo4gAXC,Romantics,Romantics,Coloray,2020-08-07,234435,0,rüfüs,2020-08-14T19:32:04Z,"italo disco,indie dance,melodic techno,melodic house,italo dance",Permanent Vacation,0.759,0.779,11,-8.697,1,0.0561,0.00253,0.893,0.0887,0.88,123.993,4,"['italo disco', 'indie dance', 'melodic techno', 'melodic house', 'italo dance']","[ 0.58820641  0.34243863  0.07332811  1.64680156  0.909675    0.18345753
 -0.68111451 -1.75034182 -0.06575806  0.13647095 -0.94534341  0.50073742
 -0.21502329 -0.29796051 -0.11438166 -0.4524457 ]",0.58820641,0.34243863,0.07332811,1.64680156,0.909675,0.18345753,-0.68111451,-1.75034182,-0.06575806,0.13647095,-0.94534341,0.50073742,-0.21502329,-0.29796051,-0.11438166,-0.4524457,0.665696014,0.65415317,-0.1483255440021744,43.32547672359284
3daRG0EeF5B16oTfAaIKI9,Electric Noise,Cilene,"Oscar L,Matt Sassari",2019-05-24,361904,9,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:30:35Z,"tech house,techno",Stereo Productions,0.766,0.882,4,-8.69,0,0.106,0.0366,0.923,0.103,0.201,126.027,4,"['tech house', 'techno']","[ 0.44777618  0.46069075  0.60533318  2.04491127  0.82594541  0.06725956
 -0.16146823 -2.472893    0.40314078 -0.25146043 -0.77826178 -0.09175234
 -1.0618737  -0.14084649  0.21255102  0.37586579]",0.44777618,0.46069075,0.60533318,2.04491127,0.82594541,0.06725956,-0.16146823,-2.472893,0.40314078,-0.25146043,-0.77826178,-0.09175234,-1.0618737,-0.14084649,0.21255102,0.37586579,0.741821785,0.7458962,-0.15129662547168637,43.16260575351432
3sac8r06urTSQsPOyZVm40,Let's All Pray For This World - Maceo Plex Electro Remix,Let’s All Pray For This World (Maceo Plex Remixes),"Perry Farrell,Maceo Plex",2020-06-26,254492,0,rüfüs,2020-07-11T02:14:05Z,"melodic techno,techno,minimal techno,tech house",Last Man Music,0.731,0.722,0,-6.502,1,0.0389,0.0029,0.0294,0.11,0.272,129.001,4,"['melodic techno', 'techno', 'minimal techno', 'tech house']","[ 0.54006102  0.39818158  0.53864281  1.88975242  0.92178188  0.17378497
 -0.1039573  -2.53932792  0.55907075 -0.53361423 -0.87280686 -0.26340273
 -1.13919802 -0.13638812  0.23063902  0.26852542]",0.54006102,0.39818158,0.53864281,1.88975242,0.92178188,0.17378497,-0.1039573,-2.53932792,0.55907075,-0.53361423,-0.87280686,-0.26340273,-1.13919802,-0.13638812,0.23063902,0.26852542,0.686719452,0.7204141,-0.15174362069054062,43.138102034696004
17QQ0gVtfJWDzgZiLDGqmV,Kerberos,Faze #40: Stephan Bodzin,"Stephan Bodzin,Marc Romboy",2015-07-17,543750,0,,2019-04-18T19:19:28Z,"melodic techno,minimal techno,techno,melodic house",dig dis! Series,0.747,0.545,10,-12.505,0,0.0467,0.0223,0.92,0.0833,0.413,121.001,3,"['melodic techno', 'minimal techno', 'techno', 'melodic house']","[ 0.23041617  0.60589426  0.35262136  1.70132393  1.01431976 -0.0186518
 -0.28515652 -2.4552294   0.49777571 -0.90953405 -1.06707962  0.15170152
 -0.70199326 -0.275692    0.12881317 -0.47781205]",0.23041617,0.60589426,0.35262136,1.70132393,1.01431976,-0.0186518,-0.28515652,-2.4552294,0.49777571,-0.90953405,-1.06707962,0.15170152,-0.70199326,-0.275692,0.12881317,-0.47781205,0.580525858,0.63360023,-0.15313305706728778,43.06193487036027
2ozkaxd6uFj0dKhHJUxurx,I Can Boogie,Pure Moons Vol. 2,Moon Boots,2020-10-09,286476,0,frosty480,2020-11-28T02:36:33Z,nu disco,Pure Moons,0.777,0.752,6,-7.045,0,0.0474,0.000366,0.846,0.0171,0.29,128.391,4,['nu disco'],"[ 0.60499924  1.58142233 -0.21194832  1.87855458  1.34216142  0.22517408
 -0.54894108 -1.91466987 -0.42409837 -0.18704301 -1.33783758  0.27351096
  0.23467934  0.0845961  -0.55407441 -1.2446897 ]",0.60499924,1.58142233,-0.21194832,1.87855458,1.34216142,0.22517408,-0.54894108,-1.91466987,-0.42409837,-0.18704301,-1.33783758,0.27351096,0.23467934,0.0845961,-0.55407441,-1.2446897,0.61796754,0.6205784,-0.15385464287014564,43.022378439171035
5l2IQU9OOv2ayWXc8Hf4Ix,Choose Violence,Choose Violence,"Wax Motif,Truth x Lies",2025-02-21,195071,48,,2025-02-21T05:00:34Z,"bass house,g-house,tech house",Divided Souls,0.706,0.952,2,-8.099,1,0.0824,0.00139,0.317,0.306,0.736,130.009,4,"['bass house', 'g-house', 'tech house']","[ 0.34711742  0.33855414  0.33456293  1.91476758  1.1840179   0.17653075
 -0.27779277 -1.97626261 -0.15947149  0.19358468 -1.19763331 -0.0110912
 -0.46346833  0.54025978 -0.47743273  0.24562494]",0.34711742,0.33855414,0.33456293,1.91476758,1.1840179,0.17653075,-0.27779277,-1.97626261,-0.15947149,0.19358468,-1.19763331,-0.0110912,-0.46346833,0.54025978,-0.47743273,0.24562494,0.813924936,0.78580076,-0.15507374817123828,42.95554861136108
3nGbeVSKQU9ctUnBsdxDuS,Like This,Like This,Adam Ten,2025-03-07,216000,38,,2025-03-07T05:00:40Z,"indie dance,melodic house,melodic techno,tech house",Maccabi house,0.81,0.792,11,-7.063,0,0.0491,0.00136,0.873,0.0646,0.465,124.993,4,"['indie dance', 'melodic house', 'melodic techno', 'tech house']","[ 0.51704488  0.45624587  0.32549559  1.72611724  0.94353362  0.27698288
 -0.46068988 -2.10295449  0.1617968   0.05616017 -0.94983437  0.12665562
 -0.49766944 -0.11369049 -0.09965918  0.23398051]",0.51704488,0.45624587,0.32549559,1.72611724,0.94353362,0.27698288,-0.46068988,-2.10295449,0.1617968,0.05616017,-0.94983437,0.12665562,-0.49766944,-0.11369049,-0.09965918,0.23398051,0.874006563,0.75482035,-0.15529023572097683,42.94368103465622
3YbIgPR5SnjwGdtfiyPtHX,Take Control,Take Control,"Melé,Bontan,Clementine Douglas",2021-07-16,201099,17,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tribal house,latin house,tech house,disco house,afro house",Defected Records,0.696,0.802,0,-8.32,1,0.079,0.044,0.085,0.285,0.627,126.011,4,"['tribal house', 'latin house', 'tech house', 'disco house', 'afro house']","[ 0.44077967  0.28804414  0.42972814  2.01415026  0.79543371 -0.03912057
 -0.40305763 -2.21622338  0.40344347 -0.43169758 -0.92298836 -0.03040912
 -0.88726952 -0.29630956  0.01141968 -0.19290463]",0.44077967,0.28804414,0.42972814,2.01415026,0.79543371,-0.03912057,-0.40305763,-2.21622338,0.40344347,-0.43169758,-0.92298836,-0.03040912,-0.88726952,-0.29630956,0.01141968,-0.19290463,0.717655282,0.7020049,-0.15643492834805017,42.88093041656436
5fpBnUnBSaU5CcWOkVQk7e,Night Sensation,Cosmic Connection,Demuja,2019-03-28,448000,3,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:16Z,"lo-fi house,disco house,funky house",MUJA,0.774,0.792,0,-9.347,1,0.0362,0.000303,0.891,0.0781,0.853,124.007,4,"['lo-fi house', 'disco house', 'funky house']","[ 4.27011649e-03  1.66418552e-02  4.94375139e-01  1.77580516e+00
  1.19363449e+00 -9.46074724e-05 -6.47025431e-02 -2.31956049e+00
  3.29816322e-01 -4.80655767e-01 -1.05419878e+00  1.11325006e-01
 -7.47843117e-01  1.44360443e-01  1.72146004e-01 -6.20589082e-02]",0.004270116,0.016641855,0.494375139,1.77580516,1.19363449,-9.46e-05,-0.064702543,-2.31956049,0.329816322,-0.480655767,-1.05419878,0.111325006,-0.747843117,0.144360443,0.172146004,-0.062058908,0.718808743,0.6693225,-0.15933477529410095,42.72196443396541
69HkxUemWQ6pueM6ke62DU,Pay Attention,Pay Attention,Westend,2020-03-20,221375,10,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"tech house,latin house,house",Solotoko,0.754,0.942,10,-6.904,0,0.0898,0.0213,0.874,0.0981,0.76,125.985,4,"['tech house', 'latin house', 'house']","[ 0.90526223  0.57526248  0.22676898  2.10531716  0.86264102  0.27297755
 -0.73325197 -1.89532534 -0.17167228  0.40642985 -0.95274321 -0.06605858
 -0.44532959  0.16310909 -0.50739832 -0.0806544 ]",0.90526223,0.57526248,0.22676898,2.10531716,0.86264102,0.27297755,-0.73325197,-1.89532534,-0.17167228,0.40642985,-0.95274321,-0.06605858,-0.44532959,0.16310909,-0.50739832,-0.0806544,0.847539425,0.8329934,-0.16040404254350474,42.6633485407391
7rsGthKthbjOYVHgZjIv95,What You Say,Get It EP,Dillon Marinez,2021-10-29,217153,15,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,tech house,Basement Leak,0.807,0.893,11,-6.197,0,0.0414,0.0354,0.919,0.0557,0.53,126.002,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.760338777,0.77483815,-0.16178018480143383,42.58791014336934
4tJDtcxruJIIkjtSMw4HLl,Love On The Dub,Love On The Dub,Casual Connection,2018-06-08,334000,18,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:30:25Z,"nu disco,funky house",M2MR,0.833,0.608,2,-5.636,0,0.0476,0.00786,0.612,0.374,0.314,117.996,4,"['nu disco', 'funky house']","[ 0.9140183   0.99750699  0.19770817  1.98229814  1.1696496   0.37383632
 -0.33339461 -2.32932466  0.06747288 -0.10654759 -1.06235856 -0.18720318
 -0.53119946  0.17125136 -0.23386875 -0.17394987]",0.9140183,0.99750699,0.19770817,1.98229814,1.1696496,0.37383632,-0.33339461,-2.32932466,0.06747288,-0.10654759,-1.06235856,-0.18720318,-0.53119946,0.17125136,-0.23386875,-0.17394987,0.791789968,0.70795846,-0.1623804577535885,42.555003930923625
4dUIinlaify3Z3DAZmPkc7,Confusion,Confusion,"&ME,Rampa,Adam Port,Ali Love",2021-08-27,416500,37,rüfüs,2021-09-14T23:34:14Z,"afro house,melodic house,house,melodic techno,tech house",Keinemusik,0.756,0.527,8,-11.861,1,0.0428,0.00201,0.509,0.112,0.248,119.996,4,"['afro house', 'melodic house', 'house', 'melodic techno', 'tech house']","[ 0.25762431  0.76899983  0.29869933  1.87889354  1.02096819 -0.04740899
 -0.48692202 -2.34378734  0.20292503 -0.42146069 -0.9799109   0.39215734
 -0.42689693 -0.17140265 -0.07236218 -0.34357089]",0.25762431,0.76899983,0.29869933,1.87889354,1.02096819,-0.04740899,-0.48692202,-2.34378734,0.20292503,-0.42146069,-0.9799109,0.39215734,-0.42689693,-0.17140265,-0.07236218,-0.34357089,0.634370265,0.66571134,-0.16294121940018658,42.52426367882974
