Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability,ridge_fitness_score,fitness_score_normalized,is_playlist_song,fit_probability_glm,fitness_score_glm,new_cluster_label
6v2nSzwwpoShFhE8r4siG6,Azul,Other,Other,Other,-1.0061535740811045,0.2367772454425178,groovebassment,2024-04-24T13:18:12Z,"latin house,afro house,tribal house",Other,0.696,0.978,2,-6.256,1,0.079,0.021,0.744,0.321,0.27,126.996,4,"['latin house', 'afro house', 'tribal house']","[ 0.55925926  0.18533886  0.33247775  1.96743806  0.82096539 -0.00505434
 -0.47728054 -2.08944909  0.40925503 -0.55830904 -1.07684777 -0.17538153
 -0.88842243 -0.27241775 -0.12813011 -0.44972946]",0.55925926,0.18533886,0.33247775,1.96743806,0.82096539,-0.00505434,-0.47728054,-2.08944909,0.40925503,-0.55830904,-1.07684777,-0.17538153,-0.88842243,-0.27241775,-0.12813011,-0.44972946,0.652168588,0.6908294,-0.5294138938383961,22.43469003182282,0,0.0096258366522744,10.27313765402423,H
0JsksdOkfj218dQsQboNRk,Arrested,Other,Other,Other,0.5368569772234953,-0.1521511230515891,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:16Z,"lo-fi house,disco house,funky house",Other,0.773,0.897,7,-7.322,0,0.0608,0.00694,0.887,0.0682,0.351,120.005,4,"['lo-fi house', 'disco house', 'funky house']","[ 4.27011649e-03  1.66418552e-02  4.94375139e-01  1.77580516e+00
  1.19363449e+00 -9.46074724e-05 -6.47025431e-02 -2.31956049e+00
  3.29816322e-01 -4.80655767e-01 -1.05419878e+00  1.11325006e-01
 -7.47843117e-01  1.44360443e-01  1.72146004e-01 -6.20589082e-02]",0.004270116,0.016641855,0.494375139,1.77580516,1.19363449,-9.46e-05,-0.064702543,-2.31956049,0.329816322,-0.480655767,-1.05419878,0.111325006,-0.747843117,0.144360443,0.172146004,-0.062058908,0.710888314,0.65943474,-0.5311504636849879,22.339493444847385,0,0.0098103914710518,10.342231612940216,H
6XCQj23MKbL5POWk9K3vb8,All I've Got - Gorje Hewek & Izhevski Remix,Other,Other,Other,1.1465537004618045,0.0423130611954643,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:24:19Z,"organic house,melodic house,progressive house,tribal house",Other,0.756,0.804,11,-7.273,0,0.0601,0.000319,0.536,0.0635,0.403,121.014,4,"['organic house', 'melodic house', 'progressive house', 'tribal house']","[ 0.80533546  0.45748241  0.07266654  1.67630661  0.91802023  0.20695595
 -0.45199226 -1.80394974  0.24183994  0.06663358 -0.9184963   0.38164458
 -0.50341727 -0.37874965  0.04594868 -0.13359048]",0.80533546,0.45748241,0.07266654,1.67630661,0.91802023,0.20695595,-0.45199226,-1.80394974,0.24183994,0.06663358,-0.9184963,0.38164458,-0.50341727,-0.37874965,0.04594868,-0.13359048,0.798462755,0.64037955,-0.5346040956281067,22.150169661355747,0,0.0097762149275533,10.32943653824089,B
7LXimIqTYO76Utly8VFABu,Stay High,Other,Other,Other,-0.6701517209132829,1.6952586272954189,,2024-12-13T05:00:15Z,"moombahton,latin house,afro house,tech house,melodic house",Other,0.712,0.82,4,-6.624,0,0.0382,0.00226,0.359,0.1,0.322,128.005,4,"['moombahton', 'latin house', 'afro house', 'tech house', 'melodic house']","[ 0.31778717  0.2924424   0.35502865  2.01790156  1.00582992 -0.1198463
 -0.47582331 -1.9808306  -0.03190539  0.21171126 -0.75478509  0.4895867
 -0.53677317 -0.14750341 -0.06950211 -0.27881097]",0.31778717,0.2924424,0.35502865,2.01790156,1.00582992,-0.1198463,-0.47582331,-1.9808306,-0.03190539,0.21171126,-0.75478509,0.4895867,-0.53677317,-0.14750341,-0.06950211,-0.27881097,0.793798506,0.76600695,-0.5363170521667309,22.056267526388755,0,0.0092058571265699,10.115904977647617,B
3MmCyBnjjY0BOpt5BcEbVg,Operator (feat. Rhiannon Roze),Other,Other,Other,-0.6994091760711605,0.0909291072572277,,2025-02-28T05:00:48Z,"bass house,tech house,g-house",Other,0.617,0.952,11,-6.431,1,0.0581,0.0038,0.709,0.452,0.28,129.997,4,"['bass house', 'tech house', 'g-house']","[ 0.34711742  0.33855414  0.33456293  1.91476758  1.1840179   0.17653075
 -0.27779277 -1.97626261 -0.15947149  0.19358468 -1.19763331 -0.0110912
 -0.46346833  0.54025978 -0.47743273  0.24562494]",0.34711742,0.33855414,0.33456293,1.91476758,1.1840179,0.17653075,-0.27779277,-1.97626261,-0.15947149,0.19358468,-1.19763331,-0.0110912,-0.46346833,0.54025978,-0.47743273,0.24562494,0.654027405,0.6121429,-0.5368716419846392,22.02586560622423,0,0.009683183884454,10.29460741206368,G
2nO5YCEAQLPYKLbza7N64Z,I Look Good,Other,Other,Other,-0.908780003054111,0.9660179363689684,,2025-03-07T05:00:26Z,tech house,Insomniac Records,0.592,0.855,6,-6.376,1,0.0585,0.0135,0.517,0.3,0.296,131.957,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.644160395,0.6509224,-0.5393774960593551,21.88849782004528,0,0.0192287887987161,13.868307834211178,C
4bel3YqdCNzLGOg8haMtQS,18 Month Free Trial,Other,Other,Other,1.4476906716989872,-0.0063029848662989,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:24:19Z,"tech house,melodic techno",Other,0.714,0.792,1,-9.247,1,0.0423,0.00395,0.92,0.127,0.269,126.043,4,"['tech house', 'melodic techno']","[ 1.1052745   0.42690128  0.55597195  2.09683502  0.94076186  0.54338676
 -0.11708385 -2.46972513  0.30413463  0.27744582 -0.69665745 -0.57944113
 -1.21360791  0.27932098  0.06302349  1.12032321]",1.1052745,0.42690128,0.55597195,2.09683502,0.94076186,0.54338676,-0.11708385,-2.46972513,0.30413463,0.27744582,-0.69665745,-0.57944113,-1.21360791,0.27932098,0.06302349,1.12032321,0.725400417,0.7441477,-0.5401931151904475,21.84378659941441,0,0.0098040624165841,10.339862130353596,C
5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),Other,Other,Other,-0.4111612181713672,2.8134276867159764,,2024-12-13T05:00:15Z,"latin house,afro house,tech house",Other,0.704,0.787,11,-6.751,0,0.0462,0.00926,0.00538,0.159,0.31,119.996,4,"['latin house', 'afro house', 'tech house']","[ 0.71791136  0.23461727  0.43925388  2.21308132  0.68980414  0.07897747
 -0.55839195 -2.07369963  0.15467051  0.14695164 -0.83561097 -0.20626054
 -0.90346815 -0.10437624 -0.22598307  0.06316914]",0.71791136,0.23461727,0.43925388,2.21308132,0.68980414,0.07897747,-0.55839195,-2.07369963,0.15467051,0.14695164,-0.83561097,-0.20626054,-0.90346815,-0.10437624,-0.22598307,0.06316914,0.764236632,0.7057564,-0.540238435727649,21.84130218424969,0,0.0088962667878376,10.0,E
1jc4Ozpw9MtPtxc8J1FLH4,The Vanishing,Other,Other,Other,2.643292895591174,-1.2703201824721464,,2019-04-18T19:19:28Z,"melodic techno,melodic house,techno,minimal techno",Other,0.628,0.934,11,-6.804,0,0.0578,0.0645,0.878,0.084,0.731,126.998,4,"['melodic techno', 'melodic house', 'techno', 'minimal techno']","[ 0.23041617  0.60589426  0.35262136  1.70132393  1.01431976 -0.0186518
 -0.28515652 -2.4552294   0.49777571 -0.90953405 -1.06707962  0.15170152
 -0.70199326 -0.275692    0.12881317 -0.47781205]",0.23041617,0.60589426,0.35262136,1.70132393,1.01431976,-0.0186518,-0.28515652,-2.4552294,0.49777571,-0.90953405,-1.06707962,0.15170152,-0.70199326,-0.275692,0.12881317,-0.47781205,0.668786167,0.64887494,-0.5415663578072643,21.76850715674372,0,0.0102563639924839,10.509195592952306,H
5r6TBu0Lo9ChU5VRXf0wnD,Love Song - Will Clarke Remix,Other,Other,Other,-0.4650167199097562,-0.0063029848662989,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:30:35Z,"house,tech house,techno",Other,0.599,0.606,1,-9.123,1,0.0305,4.86e-05,0.517,0.117,0.391,126.014,4,"['house', 'tech house', 'techno']","[ 0.2584758   0.75303075  0.3751219   1.9052192   0.96638892 -0.03758453
 -0.41042576 -2.3424135   0.20513024 -0.37694701 -0.94746745  0.33219565
 -0.52267726 -0.16203091 -0.00631083 -0.23719742]",0.2584758,0.75303075,0.3751219,1.9052192,0.96638892,-0.03758453,-0.41042576,-2.3424135,0.20513024,-0.37694701,-0.94746745,0.33219565,-0.52267726,-0.16203091,-0.00631083,-0.23719742,0.694910617,0.6760149,-0.5443105907246901,21.61807174055974,0,0.0097228670022543,10.30946404777286,H
4TuXnDhBMkwQEDUKuUjXTU,San Frandisco - Eli Brown Remix,Other,Other,Other,-0.4261782297984198,0.0909291072572277,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"house,tech house,techno",Other,0.723,0.967,5,-5.442,0,0.0413,0.00454,0.558,0.0357,0.449,127.003,4,"['house', 'tech house', 'techno']","[ 0.2584758   0.75303075  0.3751219   1.9052192   0.96638892 -0.03758453
 -0.41042576 -2.3424135   0.20513024 -0.37694701 -0.94746745  0.33219565
 -0.52267726 -0.16203091 -0.00631083 -0.23719742]",0.2584758,0.75303075,0.3751219,1.9052192,0.96638892,-0.03758453,-0.41042576,-2.3424135,0.20513024,-0.37694701,-0.94746745,0.33219565,-0.52267726,-0.16203091,-0.00631083,-0.23719742,0.815308868,0.80072945,-0.5467238381396202,21.485780535642466,0,0.0096946950750935,10.29891699194022,H
0mQJ79cjJPPdWV1mSVqiKh,Day & Night,Other,Other,Other,-1.0983433009332797,0.1881611993807544,groovebassment,2024-09-20T12:44:12Z,"disco house,funky house",Other,0.668,0.915,1,-5.014,1,0.0467,0.00642,0.00161,0.229,0.38,126.022,4,"['disco house', 'funky house']","[ 0.31535175  0.39546788  0.54989347  1.93746489  0.81714287 -0.09020782
 -0.25887537 -2.56945026  0.64710352 -0.69268605 -0.83124512  0.10325354
 -0.93752757 -0.37960187  0.28227839 -0.12028542]",0.31535175,0.39546788,0.54989347,1.93746489,0.81714287,-0.09020782,-0.25887537,-2.56945026,0.64710352,-0.69268605,-0.83124512,0.10325354,-0.93752757,-0.37960187,0.28227839,-0.12028542,0.607366287,0.6668229,-0.5480527950848761,21.412928778096425,0,0.0096367635527627,10.27722848632232,H
5BAJDNTutBFJL27pKunac1,Shadow (Maceo Plex Remix),Other,Other,Other,0.4431141141788651,1.063250028492495,frosty480,2021-03-14T17:35:02Z,"melodic techno,techno,minimal techno,tech house,dream pop",Other,0.657,0.727,11,-5.435,0,0.0319,0.000297,0.881,0.0907,0.776,126.01,4,"['melodic techno', 'techno', 'minimal techno', 'tech house', 'dream pop']","[ 0.51984963  0.59372725  0.37779115  1.88008282  0.68413886  0.06062181
 -0.22979352 -2.22391087  0.52225812 -0.43857831 -0.93621958  0.12022633
 -0.71584306 -0.34659967  0.17162273  0.12955006]",0.51984963,0.59372725,0.37779115,1.88008282,0.68413886,0.06062181,-0.22979352,-2.22391087,0.52225812,-0.43857831,-0.93621958,0.12022633,-0.71584306,-0.34659967,0.17162273,0.12955006,0.719526272,0.6276803,-0.5506964570299839,21.26800653682578,0,0.0094371027604302,10.20247912635468,H
4K6rHUJ5Qr4kxBhN3BQ0jD,Breathe - Tunnelvisions Remix,Other,Other,Other,0.4971914925161763,-1.2703201824721464,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:27:14Z,melodic techno,Other,0.744,0.91,5,-9.594,0,0.0387,0.0167,0.914,0.0628,0.444,120.006,4,['melodic techno'],"[ 1.09209454  0.34694254  0.45315874  1.81412101  1.0043993   0.56429917
 -0.05062379 -2.52160168  0.55397993 -0.32086748 -0.88452715 -0.67855686
 -1.23411238  0.20582615  0.16277811  0.71862036]",1.09209454,0.34694254,0.45315874,1.81412101,1.0043993,0.56429917,-0.05062379,-2.52160168,0.55397993,-0.32086748,-0.88452715,-0.67855686,-1.23411238,0.20582615,0.16277811,0.71862036,0.740143963,0.7448962,-0.550998255812656,21.25146230503452,0,0.0101611488308145,10.47354877260836,C
5haElneglueRIYOM3VSwNl,Breathe - Tunnelvisions Remix,Other,Other,Other,0.4971914925161763,-1.2703201824721464,rüfüs,2020-05-28T23:47:44Z,"melodic techno,organic house,indie dance",Other,0.744,0.91,5,-9.594,0,0.0386,0.0167,0.914,0.0628,0.444,120.005,4,"['melodic techno', 'organic house', 'indie dance']","[ 0.71963931  0.13701395  0.408868    1.59780393  0.85097139  0.45698673
 -0.30656583 -2.15141572  0.43916796  0.00251859 -0.87818722 -0.27531502
 -0.85489508 -0.11137711  0.02026112  0.57703272]",0.71963931,0.13701395,0.408868,1.59780393,0.85097139,0.45698673,-0.30656583,-2.15141572,0.43916796,0.00251859,-0.87818722,-0.27531502,-0.85489508,-0.11137711,0.02026112,0.57703272,0.720959696,0.62681,-0.5512261380521496,21.2389700856892,0,0.0101611488308145,10.47354877260836,H
0js9TJSSW6077mIpDl5zQs,Shimmer,Other,Other,Other,3.491446450871144,-1.2703201824721464,,2019-04-18T19:19:28Z,"techno,minimal techno,melodic techno",Other,0.731,0.787,7,-7.947,1,0.0387,0.000168,0.841,0.162,0.0362,124.994,4,"['techno', 'minimal techno', 'melodic techno']","[ 0.34726321  0.36195543  0.49859536  1.72648688  0.9366677   0.05755518
 -0.07742842 -2.57982103  0.72733122 -1.00340535 -0.99414657 -0.19109518
 -1.12122955 -0.29945609  0.31976241 -0.14930813]",0.34726321,0.36195543,0.49859536,1.72648688,0.9366677,0.05755518,-0.07742842,-2.57982103,0.72733122,-1.00340535,-0.99414657,-0.19109518,-1.12122955,-0.29945609,0.31976241,-0.14930813,0.571434937,0.60645735,-0.5530075020631825,21.1413179386454,0,0.0102942366229667,10.523374415222849,H
6UuViQr0ADTto1yScpfxIh,Chase The Sun - WILL K Remix,Other,Other,Other,-0.3441443999969112,1.0146339824307318,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,bass house,Other,0.672,0.898,4,-5.872,0,0.0583,0.00153,0.37,0.317,0.73,123.994,4,['bass house'],"[ 0.48722249  1.49362361  0.11222298  1.7814635   1.19391263 -0.15557966
 -1.13044107 -2.07783532  0.15491846 -0.18319736 -1.0584805   0.29452798
 -0.01309957  0.09890234 -1.15175819 -1.09771454]",0.48722249,1.49362361,0.11222298,1.7814635,1.19391263,-0.15557966,-1.13044107,-2.07783532,0.15491846,-0.18319736,-1.0584805,0.29452798,-0.01309957,0.09890234,-1.15175819,-1.09771454,0.624126709,0.6140823,-0.5530422722928875,21.13941187814184,0,0.0094192987993955,10.195813647986665,B
4oH7tOwRwU03GweO0gBoP5,So Good - Heat Mix,Other,Other,Other,-0.1489434194451286,1.2090981666777851,,2025-03-07T05:00:26Z,"tech house,latin house",Other,0.625,0.911,5,-7.991,0,0.0399,0.000218,0.173,0.103,0.49,128.972,4,"['tech house', 'latin house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.661097897,0.665915,-0.5531702136574197,21.132398292560843,0,0.0093695642107735,10.177193924883726,C
0fGE72u1YGgj2kAhoqKgLJ,Find A Way,Other,Other,Other,-0.8073118002470077,-0.1521511230515891,groovebassment,2024-10-25T12:33:25Z,tech house,Other,0.686,0.994,7,-7.104,1,0.0658,0.0686,0.845,0.0685,0.487,124.948,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.724869287,0.7304737,-0.5566913214426858,20.93937556779809,0,0.0097532245039925,10.320829342874823,C
3s0Vx6jBzXSxQGw3rRhy4l,Magical Night,Other,Other,Other,-0.396708983341571,-0.5896955376074594,groovebassment,2023-11-30T22:16:09Z,tech house,Other,0.661,0.819,0,-7.77,0,0.0382,0.0667,0.482,0.142,0.148,127.032,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.655634686,0.65544146,-0.5607807851334512,20.71519628316703,0,0.0099065780996381,10.378242132783791,C
5pNtz0lgqQbUNlu0HyxhmM,Room 1.5 - Radio Edit,Other,Other,Other,0.088020788203783,-0.0063029848662989,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:11:07Z,"melodic house,afro house,organic house",Other,0.73,0.806,6,-7.56,1,0.0443,0.032,0.9,0.102,0.114,124.016,4,"['melodic house', 'afro house', 'organic house']","[ 0.09558848  0.69470499  0.32165319  1.82309651  0.95974044 -0.17943847
 -0.48697476 -2.41325474  0.3769873  -0.66784028 -0.95008383  0.43559202
 -0.49145991 -0.31406958 -0.02172298 -0.54709955]",0.09558848,0.69470499,0.32165319,1.82309651,0.95974044,-0.17943847,-0.48697476,-2.41325474,0.3769873,-0.66784028,-0.95008383,0.43559202,-0.49145991,-0.31406958,-0.02172298,-0.54709955,0.619800298,0.6130961,-0.5617097478830916,20.6642717071319,0,0.0097462750585879,10.318227597233824,H
10xejL3Gf2roXLRjDdeXMd,So High,Other,Other,Other,-0.9375029373145852,-0.3952313533604059,groovebassment,2024-01-04T19:15:19Z,"tech house,latin house",Other,0.684,0.82,8,-7.401,1,0.043,0.00614,0.319,0.0632,0.316,127.028,4,"['tech house', 'latin house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.672561779,0.6768995,-0.562672345581896,20.611503305252505,0,0.0098228148129083,10.346882685599937,C
711S16NFvA5HSgCBoCYjkN,Baila Conmigo,Other,Other,Other,-0.8212900259791064,-0.2007671691133524,groovebassment,2024-01-19T12:44:47Z,"latin house,tech house,bass house,tribal house",Other,0.747,0.918,0,-4.408,1,0.0379,0.0301,0.819,0.236,0.388,125.995,4,"['latin house', 'tech house', 'bass house', 'tribal house']","[ 0.99140806  0.56018128  0.30407183  2.02854979  0.95129198  0.29525116
 -0.59051646 -2.03686345  0.16220883  0.10599736 -0.96583238 -0.36785693
 -0.76319255  0.16033015 -0.49327272  0.02674408]",0.99140806,0.56018128,0.30407183,2.02854979,0.95129198,0.29525116,-0.59051646,-2.03686345,0.16220883,0.10599736,-0.96583238,-0.36785693,-0.76319255,0.16033015,-0.49327272,0.02674408,0.83501117,0.8082604,-0.5629224016598958,20.5977955438142,0,0.0097676155608014,10.326217092132705,A
0rOP1naZV8zL7ahMNTDXhL,Sex Murder Party (feat. Jamie Principle & Zebra Katz),Other,Other,Other,0.045228860511651,0.7715537521219149,,2019-04-18T19:19:30Z,"chicago house,acid house,hip house",Other,0.677,0.78,7,-8.662,1,0.0676,0.000135,0.301,0.111,0.567,120.122,4,"['chicago house', 'acid house', 'hip house']","[ 0.30127499  0.96894403  0.13645854  1.66255069  1.16220844  0.04463494
 -0.43298036 -2.20547084  0.16160324 -0.83634781 -1.21407191  0.41095773
 -0.23220293 -0.24683369 -0.04376235 -0.813372  ]",0.30127499,0.96894403,0.13645854,1.66255069,1.16220844,0.04463494,-0.43298036,-2.20547084,0.16160324,-0.83634781,-1.21407191,0.41095773,-0.23220293,-0.24683369,-0.04376235,-0.813372,0.634252139,0.6091789,-0.5633776797332828,20.57283776927017,0,0.0095079896343978,10.229017879393192,B
1lovDNFxIZkC3gpFuXwhe3,Saxman,Other,Other,Other,-0.5873009818157424,-0.5896955376074594,bfotri6xxqsu065vsarlivepn,2024-03-04T06:16:08Z,"tech house,techno",Other,0.713,0.927,5,-8.287,0,0.0413,2.68e-05,0.887,0.0837,0.575,126.998,4,"['tech house', 'techno']","[ 0.44777618  0.46069075  0.60533318  2.04491127  0.82594541  0.06725956
 -0.16146823 -2.472893    0.40314078 -0.25146043 -0.77826178 -0.09175234
 -1.0618737  -0.14084649  0.21255102  0.37586579]",0.44777618,0.46069075,0.60533318,2.04491127,0.82594541,0.06725956,-0.16146823,-2.472893,0.40314078,-0.25146043,-0.77826178,-0.09175234,-1.0618737,-0.14084649,0.21255102,0.37586579,0.792364579,0.798733,-0.5654651017598711,20.45840790461569,0,0.0098983732819223,10.375170398640366,H
7oWMieeIEWVoX75j4PHgJq,Pulling Me Down - Yvvan Back Remix,Other,Other,Other,-0.9749799119325352,-1.2703201824721464,groovebassment,2022-12-01T18:29:44Z,"latin house,tech house,tribal house,funky house",Other,0.648,0.883,7,-4.433,0,0.0358,0.015,0.0424,0.0807,0.351,126.021,4,"['latin house', 'tech house', 'tribal house', 'funky house']","[ 1.17536178  0.29017329  0.42785725  2.10469434  0.90209827  0.46477071
 -0.33736823 -2.20339948  0.26324025  0.14528366 -0.89793214 -0.60346826
 -1.08418722  0.20008122 -0.18374894  0.52537021]",1.17536178,0.29017329,0.42785725,2.10469434,0.90209827,0.46477071,-0.33736823,-2.20339948,0.26324025,0.14528366,-0.89793214,-0.60346826,-1.08418722,0.20008122,-0.18374894,0.52537021,0.736111002,0.73704,-0.5704661265368093,20.18425798137565,0,0.0100963400612784,10.44928555103884,C
56uH091R7C1GoP6XLjF4St,Light The Fire,Other,Other,Other,-0.7261352209413348,0.528473521813098,,2025-03-07T19:42:37Z,tech house,Other,0.587,0.761,9,-8.435,1,0.0308,0.0468,0.649,0.28,0.196,130.009,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.614996438,0.6249015,-0.5737878339789257,20.002166134024392,0,0.0095491836171068,10.244440155374578,C
7s0J4NPBx3JAP5glucQsOj,Glow Ignition,Other,Other,Other,1.0007807749699176,-0.8813918139780396,rüfüs,2021-07-25T22:18:44Z,"melodic techno,melodic house,techno,minimal techno",Other,0.684,0.779,2,-9.483,0,0.0477,9.96e-05,0.762,0.0776,0.426,125.018,4,"['melodic techno', 'melodic house', 'techno', 'minimal techno']","[ 0.23041617  0.60589426  0.35262136  1.70132393  1.01431976 -0.0186518
 -0.28515652 -2.4552294   0.49777571 -0.90953405 -1.06707962  0.15170152
 -0.70199326 -0.275692    0.12881317 -0.47781205]",0.23041617,0.60589426,0.35262136,1.70132393,1.01431976,-0.0186518,-0.28515652,-2.4552294,0.49777571,-0.90953405,-1.06707962,0.15170152,-0.70199326,-0.275692,0.12881317,-0.47781205,0.660063571,0.65410984,-0.576903417196849,19.831373758833536,0,0.0100591532551293,10.435363488893271,H
0C3QADQBYFjcSeU8bY7Oex,Simple Hit,Other,Other,Other,-0.3535237289513497,-1.2703201824721464,frosty480,2019-12-23T04:38:38Z,"bass house,piano house,tech house,house,g-house,latin house",Insomniac Records,0.631,0.951,5,-6.203,1,0.0439,0.108,0.836,0.173,0.703,124.007,4,"['bass house', 'piano house', 'tech house', 'house', 'g-house', 'latin house']","[ 0.33323939  0.48116421  0.22867894  1.90990714  0.99275095  0.01231804
 -0.62169936 -1.91697345 -0.09272446 -0.03134952 -1.13795402  0.21738636
 -0.29757815  0.16424244 -0.48409681 -0.40765634]",0.33323939,0.48116421,0.22867894,1.90990714,0.99275095,0.01231804,-0.62169936,-1.91697345,-0.09272446,-0.03134952,-1.13795402,0.21738636,-0.29757815,0.16424244,-0.48409681,-0.40765634,0.751962477,0.7464344,-0.5807757291763714,19.619098459410303,0,0.0206701668641368,14.407933499335025,G
7iACUyBFiz6Opfy0hZKIH5,In The Streets,Other,Other,Other,-1.283539663933661,1.2577142127395484,groovebassment,2024-04-27T13:15:40Z,"tech house,piano house,house",Other,0.714,0.939,6,-5.485,1,0.0372,0.000188,0.492,0.153,0.611,128.037,4,"['tech house', 'piano house', 'house']","[ 0.11969379  0.83232206  0.30678255  1.92804058  0.93935126 -0.15898023
 -0.65749687 -2.26807618  0.11825745 -0.28818087 -0.89334961  0.58506944
 -0.29652213 -0.2078067  -0.15586151 -0.45337379]",0.11969379,0.83232206,0.30678255,1.92804058,0.93935126,-0.15898023,-0.65749687,-2.26807618,0.11825745,-0.28818087,-0.89334961,0.58506944,-0.29652213,-0.2078067,-0.15586151,-0.45337379,0.77137618,0.79279655,-0.5830650535173271,19.49360056241153,0,0.0093091285249626,10.154567906120604,B
0Kd2VO8YuWKXGy9QUkR5w9,E Samba - Radio Edit,Other,Other,Other,-0.3856151533954609,-0.1035350769898257,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:23:11Z,"disco house,funky house,tech house,french house,house",Other,0.635,0.968,7,-8.095,1,0.0633,0.00416,0.308,0.109,0.716,124.965,4,"['disco house', 'funky house', 'tech house', 'french house', 'house']","[ 0.35836545  0.46925282  0.37060883  1.85955279  0.87953313  0.05963712
 -0.45154498 -2.15381732  0.18946142 -0.19402889 -0.94416112  0.23682426
 -0.52148056 -0.30678428  0.0411192   0.05913005]",0.35836545,0.46925282,0.37060883,1.85955279,0.87953313,0.05963712,-0.45154498,-2.15381732,0.18946142,-0.19402889,-0.94416112,0.23682426,-0.52148056,-0.30678428,0.0411192,0.05913005,0.782784306,0.7325195,-0.5832028793526587,19.486045122504308,0,0.0097561343606756,10.321918740157678,H
