Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability
25QCVb86cy2ewOFaTgv5eG,FAVELA,FAVELA,"Juan Dileju,Nick Duque",2024-10-04,149522,27,groovebassment,2024-10-04T13:43:05Z,"latin house,tech house",Final Haus,0.813,0.858,1.0,-4.388,1.0,0.137,0.00186,0.308,0.347,0.589,126.062,4.0,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.6929683560141551,0.7079885
0sC4CNFI8FdKJUDuYPdDiw,See You Sweat,See You Sweat,"Max Styler,GENESI",2024-07-12,209280,51,groovebassment,2024-07-15T16:25:25Z,tech house,Insomniac Records,0.676,0.987,9.0,-4.289,1.0,0.0628,0.00456,0.628,0.314,0.549,125.046,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.699398157432495,0.7055807
2cAYjs1WvosMFadzTDmmzD,It's A Killa,It's A Killa,"FISHER,Shermanology",2022-03-11,200028,2,groovebassment,2022-03-19T21:52:23Z,"tech house,house,techno",Catch & Release,0.78,0.914,7.0,-5.283,1.0,0.0435,0.00356,0.00701,0.151,0.81,125.986,4.0,"['tech house', 'house', 'techno']","[ 0.2584758   0.75303075  0.3751219   1.9052192   0.96638892 -0.03758453
 -0.41042576 -2.3424135   0.20513024 -0.37694701 -0.94746745  0.33219565
 -0.52267726 -0.16203091 -0.00631083 -0.23719742]",0.2584758,0.75303075,0.3751219,1.9052192,0.96638892,-0.03758453,-0.41042576,-2.3424135,0.20513024,-0.37694701,-0.94746745,0.33219565,-0.52267726,-0.16203091,-0.00631083,-0.23719742,0.7920321578992858,0.7979288
0pQH0RAa8jBckVs3Z0TgI3,My Mind Goes,My Mind Goes,D'Amico & Valax,2024-09-06,170624,1,groovebassment,2024-09-06T13:07:01Z,"bass house,tech house",Groove Bassment,0.712,0.943,5.0,-3.659,0.0,0.131,0.0117,0.0738,0.201,0.623,127.983,4.0,"['bass house', 'tech house']","[ 0.80283847  1.00024182  0.38550407  2.08050627  1.03551853  0.18344735
 -0.6569925  -2.24784195  0.1046039   0.34628088 -0.78363413 -0.09289871
 -0.6031015   0.22585907 -0.59424466  0.21215576]",0.80283847,1.00024182,0.38550407,2.08050627,1.03551853,0.18344735,-0.6569925,-2.24784195,0.1046039,0.34628088,-0.78363413,-0.09289871,-0.6031015,0.22585907,-0.59424466,0.21215576,0.8544966431412273,0.80536914
5Ir9mqfAUnXkSkXHF1yvM0,Jealous,Jealous,Mochakk,2023-08-25,256406,58,groovebassment,2023-09-03T12:50:51Z,"tech house,house",CircoLoco Records,0.715,0.852,1.0,-6.001,1.0,0.057,0.00321,0.834,0.0412,0.45,127.996,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.8772109945031065,0.83273417
22MfEGdH3Noyx9GfyZWpFz,Tina,Tina,"Vintage Culture,Bhaskar,Meca,The Vic",2023-03-10,262500,52,groovebassment,2023-04-19T22:34:56Z,"brazilian bass,electronic,electro,tech house",Higher Ground,0.746,0.91,5.0,-8.807,0.0,0.0584,0.00272,0.262,0.364,0.286,128.007,4.0,"['brazilian bass', 'electronic', 'electro', 'tech house']","[ 0.6016925   0.41375702  0.32930518  1.94647984  0.83920387  0.1312539
 -0.56739864 -1.85498321 -0.01598429  0.17889983 -0.93749845  0.03144452
 -0.55719078 -0.06317671 -0.30536302 -0.08181061]",0.6016925,0.41375702,0.32930518,1.94647984,0.83920387,0.1312539,-0.56739864,-1.85498321,-0.01598429,0.17889983,-0.93749845,0.03144452,-0.55719078,-0.06317671,-0.30536302,-0.08181061,0.739793993840131,0.71675354
14z8s3X7TspwEC5UL9FbwT,SOLO,Amofera,"Sunday Noise,Eli X,ROBERTICO",2024-09-13,182767,26,groovebassment,2024-09-13T14:02:32Z,"tech house,latin house,afro house",Groove Bassment,0.751,0.88,1.0,-5.105,0.0,0.0358,0.00116,0.000511,0.115,0.886,130.013,4.0,"['tech house', 'latin house', 'afro house']","[ 0.71791136  0.23461727  0.43925388  2.21308132  0.68980414  0.07897747
 -0.55839195 -2.07369963  0.15467051  0.14695164 -0.83561097 -0.20626054
 -0.90346815 -0.10437624 -0.22598307  0.06316914]",0.71791136,0.23461727,0.43925388,2.21308132,0.68980414,0.07897747,-0.55839195,-2.07369963,0.15467051,0.14695164,-0.83561097,-0.20626054,-0.90346815,-0.10437624,-0.22598307,0.06316914,0.8021176715681216,0.75513625
7oMEgEbDe9bEgYIgxh829R,Lose Your Cool,Lose Your Cool,KOCHAM,2024-03-08,151177,41,groovebassment,2024-04-24T13:18:12Z,tech house,Groove Bassment,0.713,0.836,4.0,-7.287,0.0,0.0894,0.13,0.559,0.0737,0.48,126.998,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.7278138533674131,0.756362
3aQFj0dc2vv6sAhHSVGoFi,Maria Maria,Maria Maria,TECH IT DEEP,2022-11-25,161801,0,groovebassment,2023-01-10T18:10:38Z,"latin house,tech house",TECH IT DEEP,0.747,0.657,0.0,-7.652,1.0,0.0912,0.0967,0.00497,0.278,0.397,128.037,4.0,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.6165184543758659,0.68970734
30SgMKnyTOpc5yG3Dk4FDg,LUNA,LUNA,Mike Epsse,2024-03-08,175682,26,groovebassment,2024-04-24T13:18:12Z,"bass house,g-house,tech house,latin house",Groove Bassment,0.72,0.994,10.0,-3.702,0.0,0.071,0.0335,0.68,0.439,0.439,124.985,4.0,"['bass house', 'g-house', 'tech house', 'latin house']","[ 0.68970236  0.22421978  0.2776278   2.01371753  1.00389409  0.26833082
 -0.48531237 -1.77886519 -0.21420745  0.38805115 -1.16411576 -0.23280389
 -0.52225149  0.49042263 -0.61843187  0.10905235]",0.68970236,0.22421978,0.2776278,2.01371753,1.00389409,0.26833082,-0.48531237,-1.77886519,-0.21420745,0.38805115,-1.16411576,-0.23280389,-0.52225149,0.49042263,-0.61843187,0.10905235,0.68834574443878,0.6862755
3A0SJSbFpecaK6uJtcaBlQ,Dale Bien Duro,Dale Bien Duro,"Juan Dileju,Dazed",2024-08-09,166151,27,groovebassment,2024-08-09T12:52:19Z,"latin house,tech house",Groove Bassment,0.799,0.936,10.0,-6.775,0.0,0.0552,0.0226,0.737,0.334,0.929,129.997,4.0,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.7107871309179988,0.7315846
2FEUloDXMvRnyfLcsrCfkw,La Danza,La Danza,John Summit,2022-03-11,157619,52,groovebassment,2022-03-19T21:49:43Z,"house,tech house",Defected Records,0.797,0.88,6.0,-5.722,0.0,0.0442,0.00298,0.574,0.183,0.357,125.996,4.0,"['house', 'tech house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.9007937901382421,0.82872605
5UlV4peuDKKnYxZnDctP3L,So Slow,So Slow,"Chris Culnane,FREEZE",2024-08-02,170078,24,groovebassment,2024-08-02T03:42:05Z,"tech house,latin house",Groove Bassment,0.734,0.972,4.0,-3.829,0.0,0.0601,0.074,0.857,0.0868,0.739,127.006,4.0,"['tech house', 'latin house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.7222324368227542,0.76034623
1papp5XLd7Lb0TEM7cwZhi,Prendelo,Prendelo,"D'Amico & Valax,TonyLaces",2024-11-22,128640,31,groovebassment,2024-11-22T13:36:20Z,"bass house,tech house,rave",Groove Bassment,0.644,0.961,1.0,-5.366,1.0,0.0386,0.0343,0.00076,0.113,0.675,125.021,4.0,"['bass house', 'tech house', 'rave']","[ 1.07135159  0.70267881 -0.11567441  1.85648576  1.27320103  0.39234464
 -0.87308025 -1.88375183 -0.2450517   0.39023066 -0.89512932 -0.11164648
 -0.38079712 -0.00785282 -0.44299502 -0.35594757]",1.07135159,0.70267881,-0.11567441,1.85648576,1.27320103,0.39234464,-0.87308025,-1.88375183,-0.2450517,0.39023066,-0.89512932,-0.11164648,-0.38079712,-0.00785282,-0.44299502,-0.35594757,0.7007478806332356,0.66178536
2ijXRwJ28FfqOHqM1un4cq,Get Hype,Get Hype,"Rob Vice,MNRVA",2024-03-29,155437,31,groovebassment,2024-04-27T16:31:15Z,"latin house,tech house",Groove Bassment,0.764,0.932,11.0,-5.605,0.0,0.271,0.0115,0.0911,0.345,0.647,126.975,4.0,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.6329271921154178,0.6975872
1XGKqeShkPsvuUrhNnMyPM,On Repeat,On Repeat,"Max Styler,Clüb De Combat",2024-12-13,210957,43,groovebassment,2024-12-18T16:45:42Z,"tech house,indie dance",Experts Only,0.835,0.92,9.0,-4.96,1.0,0.0591,0.0013,0.507,0.0302,0.722,127.996,4.0,"['tech house', 'indie dance']","[ 0.54810496  0.0701651   0.46706214  1.73225645  0.76122962  0.39545254
 -0.44189745 -1.90438088  0.14204905  0.58671415 -0.81446579  0.00254385
 -0.65614051 -0.22809419 -0.05869014  0.84031275]",0.54810496,0.0701651,0.46706214,1.73225645,0.76122962,0.39545254,-0.44189745,-1.90438088,0.14204905,0.58671415,-0.81446579,0.00254385,-0.65614051,-0.22809419,-0.05869014,0.84031275,0.7519854217334335,0.69586575
1bq0odxoXVY7pJbwk6uLcD,Kattapult (James Hype Edit),Kattapult (James Hype Edit),"Adapter,James Hype",2024-03-08,120595,40,groovebassment,2024-04-27T13:33:31Z,"tech house,house",STEREOHYPE,0.658,0.83,1.0,-4.941,1.0,0.0366,0.000865,0.877,0.0775,0.376,127.991,4.0,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.8232788588858792,0.7730963
6txvQu0zUbiqG24A8XMLnK,Miracle Maker,Miracle Maker,"Dom Dolla,Clementine Douglas",2022-07-14,188592,65,groovebassment,2022-07-17T15:05:03Z,"house,tech house",Three Six Zero Recordings/Columbia Records,0.609,0.94,10.0,-6.097,1.0,0.0617,0.00124,0.269,0.15,0.238,128.001,4.0,"['house', 'tech house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.7771217087490074,0.6903687
4G4patpYxsF6ovHZOX9wgR,Human (feat. Echoes),Human (feat. Echoes),"John Summit,Echoes",2021-11-24,219047,60,groovebassment,2022-02-24T20:39:14Z,"house,tech house",FFRR,0.544,0.856,5.0,-6.84,0.0,0.0314,0.00162,0.818,0.0763,0.233,125.992,4.0,"['house', 'tech house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.7284798776967396,0.6817599
3s0Vx6jBzXSxQGw3rRhy4l,Magical Night,Magical Night,"Aaron Noise,Erik Schievenin,Santiago & Carlitos",2023-12-01,215433,14,groovebassment,2023-11-30T22:16:09Z,tech house,Groove Bassment,0.661,0.819,0.0,-7.77,0.0,0.0382,0.0667,0.482,0.142,0.148,127.032,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.6556346861636345,0.65544146
1dqtDQzTZ4zQG7vicAcxtK,El Canto,El Canto,"Ssol,Rob Vice",2023-08-11,158759,37,groovebassment,2023-08-10T15:06:31Z,"tech house,latin house",Groove Bassment,0.798,0.871,8.0,-5.409,0.0,0.0808,0.0128,0.852,0.0874,0.521,127.012,4.0,"['tech house', 'latin house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.7423078588084259,0.76641184
1Psoa6OhucUNNehMUth3iz,The Hanging Tree,The Hanging Tree,Jack Villa,2020-02-25,238395,44,groovebassment,2020-02-25T05:59:25Z,tech house,Jack Villa,0.807,0.837,9.0,-7.097,1.0,0.0605,0.000305,0.767,0.0621,0.911,127.025,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.7713476615348241,0.7756205
5t1fv5EJKjmuqfiI7zpeNn,Falso Amor,Falso Amor,"Krexxton,MARÍARROSA",2024-03-01,168750,25,groovebassment,2024-02-29T22:07:14Z,"latin house,tech house",Groove Bassment,0.694,0.821,10.0,-4.987,1.0,0.071,0.0386,0.00469,0.0839,0.378,128.129,4.0,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.6524359391988259,0.6797293
2Ucz5V8JAqqpdCm41HAWNd,I Love Kanye,I Love Kanye,George Z,2023-05-26,158769,27,groovebassment,2023-05-25T22:33:43Z,"tech house,latin house",Groove Bassment,0.779,0.934,1.0,-5.383,0.0,0.0867,0.00423,0.637,0.119,0.69,130.012,4.0,"['tech house', 'latin house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.7514371062664392,0.77086824
50h1sIM5ADkTtUAIJyzFB1,Spooky,Spooky,VOCOD,2024-06-28,169302,31,groovebassment,2024-06-28T00:24:45Z,tech house,Groove Bassment,0.758,0.924,7.0,-5.994,1.0,0.0373,0.00389,0.164,0.0393,0.848,128.999,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.7438971442214283,0.7758579
1gkTO34Xg6FO8W9HrxYR4E,Drum Death,Drum Death,"Westend,HOSANNA",2025-02-21,170644,56,groovebassment,2025-02-26T22:15:17Z,"tech house,latin house,house",Experts Only,0.749,0.97,0.0,-4.414,1.0,0.0799,0.0019,0.874,0.16,0.641,128.008,4.0,"['tech house', 'latin house', 'house']","[ 0.90526223  0.57526248  0.22676898  2.10531716  0.86264102  0.27297755
 -0.73325197 -1.89532534 -0.17167228  0.40642985 -0.95274321 -0.06605858
 -0.44532959  0.16310909 -0.50739832 -0.0806544 ]",0.90526223,0.57526248,0.22676898,2.10531716,0.86264102,0.27297755,-0.73325197,-1.89532534,-0.17167228,0.40642985,-0.95274321,-0.06605858,-0.44532959,0.16310909,-0.50739832,-0.0806544,0.8317106286907597,0.8209208
16gb010QU34DNZh921I1kH,Pandu,Pandu,"Rezone,Blacksnipers",2024-06-14,147142,20,groovebassment,2024-06-13T22:20:37Z,"tech house,latin house",Groove Bassment,0.705,0.786,9.0,-5.734,0.0,0.0667,0.000514,0.13,0.201,0.604,125.985,4.0,"['tech house', 'latin house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.6854268277320853,0.7302023
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Give It To Me (Full Vocal Mix),Matt Sassari,2021-10-22,102860,79,groovebassment,2022-07-26T16:58:37Z,tech house,Cr2 Records,0.874,0.869,1.0,-5.996,0.0,0.0315,0.00116,0.00238,0.164,0.726,126.027,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.7428292288848677,0.76690495
0u9P0UxkukrbeiNrYfNRA3,Papi,Papi,PRADOV,2023-07-14,173341,20,groovebassment,2023-07-13T22:28:17Z,"latin house,tech house",Final Haus,0.815,0.856,2.0,-6.812,1.0,0.0767,0.0218,0.38,0.0617,0.847,125.987,4.0,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.7518818841787267,0.76807797
0fGE72u1YGgj2kAhoqKgLJ,Find A Way,Find A Way,Jack Ryan (JR),2024-10-25,174720,23,groovebassment,2024-10-25T12:33:25Z,tech house,Final Haus,0.686,0.994,7.0,-7.104,1.0,0.0658,0.0686,0.845,0.0685,0.487,124.948,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.7248692871888357,0.7304737
3BPhpGXzRTbf0R5zGPs622,Smoke,Smoke,"REDHEDII,Li Anna",2023-08-25,166192,22,groovebassment,2023-08-24T15:54:40Z,tech house,Groove Bassment,0.637,0.92,0.0,-5.008,0.0,0.0616,0.00714,0.0493,0.0951,0.217,130.006,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.6452900773301555,0.6525152
5qKuF0NtvWVn5UarAgyli3,Needle On The Record,Needle On The Record,Riordan,2023-11-10,186625,48,groovebassment,2023-12-12T13:42:33Z,"tech house,latin house,uk garage,house",Realm Records,0.792,0.919,6.0,-9.028,0.0,0.0819,0.137,0.151,0.274,0.711,128.968,4.0,"['tech house', 'latin house', 'uk garage', 'house']","[ 0.63935281  0.26899926  0.35647844  1.92507985  1.00951272  0.05247495
 -0.58495472 -1.90626949 -0.12229873  0.5799709  -0.68633891  0.37595807
 -0.38898649  0.16147578 -0.08510905  0.00247102]",0.63935281,0.26899926,0.35647844,1.92507985,1.00951272,0.05247495,-0.58495472,-1.90626949,-0.12229873,0.5799709,-0.68633891,0.37595807,-0.38898649,0.16147578,-0.08510905,0.00247102,0.7646308365182165,0.77416164
5bpeOmdslcpCg9u3Uc71cC,Cagnatico,Cagnatico,HELLMATE,2023-06-09,156932,23,groovebassment,2023-06-08T18:39:00Z,tech house,Groove Bassment,0.791,0.955,9.0,-6.861,1.0,0.0776,0.0258,0.859,0.0683,0.33,130.027,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.7398741146710253,0.75486124
4hcWxyhjzbmjHoLHO6KisP,Freak Out,Freak Out,"Adam Clay,ATIØPE",2024-04-12,155796,18,groovebassment,2024-04-24T13:18:12Z,tech house,Groove Bassment,0.702,0.976,11.0,-4.321,1.0,0.0679,0.000401,0.274,0.326,0.552,127.044,4.0,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.6924013275395757,0.7229463
24Gv8fomuWc1usQayn2yOu,Desire,Desire,TCTS,2024-05-14,203809,20,groovebassment,2024-05-15T15:02:37Z,"latin house,deep house",IN / ROTATION (Insomniac Records),0.766,0.936,11.0,-6.817,0.0,0.0691,0.0212,0.00877,0.323,0.672,125.992,4.0,"['latin house', 'deep house']","[ 0.59135497  0.123232    0.30711525  2.03629434  0.54832274 -0.08793116
 -0.77885963 -1.8370893   0.1948477  -0.14813393 -1.01095748 -0.10521129
 -0.6882346  -0.23531353 -0.35819986 -0.68779776]",0.59135497,0.123232,0.30711525,2.03629434,0.54832274,-0.08793116,-0.77885963,-1.8370893,0.1948477,-0.14813393,-1.01095748,-0.10521129,-0.6882346,-0.23531353,-0.35819986,-0.68779776,0.6466681221783802,0.6558771
